,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
degree,0.0012030852629361709,0.0020317760725745014,0.003444027161091597,0.006894817574165107,0.0032312236526790814,0.00055135493840575,0.002950227113589873,0.0019072111398518025,0.0015651541821541355,0.0019780710898167804
dslf_fa13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exposed_hydrophobics,0.009113707290236705,0.01390895226903445,0.018408161685855802,0.015254504271529424,0.01574906550153108,0.0052267233873543855,0.01584493341828238,0.008202422579133832,0.0027684453893196286,0.010272574262151873
exposed_np_AFILMVWY,0.005450410523615998,0.014938803784206648,0.011070104504412596,0.01645679278540425,0.00441951852525812,0.016530266230766717,0.0067755919538677115,0.008146398218501433,0.0044849920140213415,0.009391638619654542
exposed_polars,0.008625439029743666,0.00416019556743096,0.008199012453480717,0.007224392723122958,0.005118535949605695,0.0005618548889557139,0.005154459313995355,0.0038873416678008067,0.0035306259179585233,0.0034163874910850558
exposed_total,0.015801712079921742,0.00800996317923352,0.01180436470275647,0.006867800662332525,0.010348718183748912,0.00171125559094173,0.010459639222866367,0.007760147828377731,0.008248294482036905,0.006185380046808135
fa_atr,0.025499410923514883,0.041616904358701474,0.022530105989009525,0.013733015651584078,0.03197098315883526,0.006237403658734314,0.04608397848923638,0.04778273000889626,0.03822366921267226,0.03171818487764949
fa_atr_per_res,0.021313969794415105,0.04270933841089217,0.021474618872299827,0.019162853669196706,0.03179409347782435,0.004420822794683498,0.04471137090191354,0.05086835577901905,0.03907982342756026,0.03286386820804291
fa_dun_dev,0.003323873081421013,0.0031406378040534184,0.006086558476735437,0.0110785162042576,0.0073995066899351924,0.005901729251651102,0.005163685620269393,0.002399975958877473,0.007111046855431139,0.005013301711702175
fa_dun_rot,0.04243199315681719,0.00859406483353314,0.019449362439687274,0.009856295238949153,0.0171689467149981,0.0387022226464747,0.01625630342755474,0.027011710469245796,0.026222264718214348,0.007083242781994035
fa_dun_semi,0.006489854245140762,0.005745666017219381,0.007823577714674169,0.011201444406513677,0.008901531794678542,0.006034879750935585,0.0048968054397219045,0.004695884049869171,0.0016699959647559005,0.007167624500853856
fa_elec,0.006894662540023796,0.005176466189826506,0.009117670587012055,0.007970896161842923,0.0069274660801030745,0.0015044437627198795,0.004096393246942243,0.004416939400570773,0.0028433093636164764,0.00517755853594251
fa_intra_atr_xover4,0.04391544884493529,0.020590142063819247,0.013868755728145011,0.012764432498459164,0.022672150113084714,0.034102618108652026,0.019592793985353386,0.010997050374311132,0.022921934629398028,0.02014515665878373
fa_intra_elec,0.024182556505303585,0.011656054858978311,0.02866482828572176,0.01645495719392448,0.016078755753189684,0.011601790318415309,0.02705176789131796,0.01584316443309074,0.012256230358654608,0.031159957079802136
fa_intra_rep_xover4,0.0017583027937899001,0.004121168611670654,0.0056891066519581404,0.012957893703853817,0.005406532228495779,0.0009219640892237846,0.0070498041096764405,0.0026697094518180102,0.002442640637473849,0.005802728130935974
fa_intra_sol_xover4,0.0024762877538643557,0.002579997734704026,0.005098227187960421,0.008758950700130415,0.006568113963193872,0.0002452250197957584,0.0025163902371328132,0.003356401741696145,0.0012486829680899412,0.003870176862159065
fa_rep,0.002869400205400981,0.010364173029853693,0.005996992482442739,0.009085775136255773,0.005556103388159419,0.0014435905127760857,0.0066595335034034114,0.0030447194014075153,0.002070867805936676,0.006463445621523525
fa_rep_per_res,0.0017461695134117017,0.010335518640722529,0.006634309310238978,0.008239269654691631,0.004247461518550317,0.0013441059589374238,0.005193211216980078,0.0036803916007323175,0.0013458759956634719,0.007329614116543837
fa_sol,0.0008723720049983874,0.007249115128072839,0.00911783342196384,0.009724856346760706,0.0033939344729428957,0.0007220281633397009,0.004164625178776225,0.0035755769196128308,0.0016052378623041936,0.00572694456286735
frac_helix,0.00021947664873083505,0.0009110136313933908,0.0035892340055633434,0.0039274313586940175,0.0022202464677825106,0.0,0.0015452050682688361,0.001260768283976763,0.0007573547589861252,0.0005446461191143199
frac_loop,0.00015175662086712793,0.0006282120433196721,0.0012161937072284357,0.0015428976101267203,0.0013306874299338382,7.18902874313101e-05,0.0006311035124601738,0.0006296697316520931,0.000122678234250929,0.0003071736726177396
frac_sheet,0.0014677367100670948,0.00034877470377459984,0.00046743400209456305,0.0029461863477329296,0.001449206882795181,0.002079049462380734,0.0010069887711518044,0.0016168137004536395,0.0029165318332550665,0.0006202592782652471
fxn_exposed_is_np,0.0009907637201712095,0.008734726091073411,0.0080522554959809,0.018313914449013896,0.00857844909685809,0.0018532484740445673,0.007040619671724503,0.0024599087157871056,0.0023699014890306534,0.007041779627159207
hbond_bb_sc,0.003762034718562435,0.003482039084096142,0.003338212874441603,0.006363648984319106,0.006418422333137995,0.0012500918573545758,0.005030506966336753,0.0036742805321981447,0.0018003562780629088,0.0048856048797907715
hbond_lr_bb,0.0007896503486837948,0.001980707923299072,0.004655443893799043,0.005190829008446904,0.0037072406728388234,0.0008482216081537449,0.0028669994390555552,0.0015792965958899138,0.0011421109312661699,0.0033460671579013043
hbond_lr_bb_per_sheet,0.005481973958110026,0.006266009759749943,0.005810437884642205,0.0070100145089219195,0.004186096100828242,0.007224008277335258,0.0025592696702431703,0.0034168983714385893,0.0034538126100854337,0.0024752991651068724
hbond_sc,0.0010755135007848137,0.005484367332499597,0.006898078937212043,0.009538715603094569,0.0077821640163852615,0.001117762507360796,0.005035545800468815,0.0036060428192225785,0.0021311961884028646,0.008546944497556651
hbond_sr_bb,0.0010412156011031977,0.0029557155987655448,0.004208423653173325,0.005676747149203125,0.004476362926755465,0.0018673132127189193,0.002957777525043136,0.0028826913859901953,0.0025419023937787474,0.0034534330201466067
hbond_sr_bb_per_helix,0.0018521504880707942,0.002253032717580866,0.0045121983686236275,0.006939318871691629,0.005656072519052791,0.0056392913069896605,0.004646161120440232,0.001453266469781149,0.0029205220771215757,0.004608565055544731
helix_sc,0.004839263167381643,0.0067054209666072145,0.007151561898815716,0.0096597851102602,0.004254226253318743,0.00496514237802526,0.004004970936258714,0.006314087287561023,0.0071948882549220765,0.006238261560376895
holes,0.008573435975081424,0.00855785301030457,0.008497939189916544,0.008428649185554188,0.00829102345855408,0.004120840071310026,0.009696995751606246,0.006611663464840552,0.00990589225161164,0.005961642731307402
hphob_sc_contacts,0.007077305680164621,0.02511750039961368,0.013988845648893487,0.022596010516799315,0.012999479613578528,0.02446269460954403,0.02261611728087857,0.013712484802827904,0.01174871907152804,0.032957305055156254
hphob_sc_degree,0.001625496805119975,0.005071361295630598,0.005555151507242472,0.009488113460894801,0.004874417100814424,0.004853768910634636,0.007542429725644036,0.0029039099301494567,0.0057490131868998,0.0075856759490369
hxl_tors,0.03433878157052559,0.012271280941941536,0.00912368077534796,0.00785602752597505,0.01402616969487151,0.008904939824441476,0.010352778342133913,0.010585969669783667,0.014381696801613372,0.009141335843445423
hydrophobicity,0.010996944405632932,0.03679931709139318,0.026131777606368912,0.02390460448863518,0.01313327063882486,0.01293571655158645,0.025738282387606913,0.02131098353694601,0.022196433080199675,0.02833801622736915
largest_hphob_cluster,0.0008704084039613444,0.017073515416632136,0.012294597505975436,0.01717650685305608,0.007874870160100194,0.003039455636506337,0.013485923036284927,0.004834213709536412,0.009236101476432317,0.018233677193184444
lk_ball,0.005820014599229491,0.0083202144880858,0.011567817425215553,0.008303435395509035,0.009968690045165202,0.0033134989197624747,0.00445709326569234,0.002666738510892017,0.005283331246220466,0.0060485516891397185
lk_ball_bridge,0.0017568436379372403,0.0014673081484256668,0.00460681511519967,0.00472405320547003,0.004358930728820166,0.001000864640573801,0.0049886162990700885,0.001384522127013829,0.0030125965260658265,0.0023186038744145094
lk_ball_bridge_uncpl,0.0012900495746734932,0.001582449624064057,0.00407933200317315,0.005673375384021694,0.005153641642446277,0.0019940975322416147,0.005082413847880428,0.0019461015779865384,0.003056040327806554,0.0020350113425256916
lk_ball_iso,0.0038829445406431237,0.003956196896303304,0.006933444164517032,0.010654070602691334,0.008973072957424853,0.0031534717276696504,0.005456219499547754,0.0070946040307988244,0.006059710352412632,0.00629281861251466
loop_sc,0.0036515576948757305,0.005361229727946951,0.006511314432846129,0.005398286747413402,0.0062531603222216615,0.00467462534256177,0.006206449826237623,0.002804041342792934,0.0015768675652107769,0.004554271115131227
mismatch_probability,0.0022692055909610026,0.002718547584593541,0.004397208069626677,0.007951609901701809,0.0038350980254235035,0.0014199009881994667,0.002892308504691208,0.001223323232736489,0.0017591942446241317,0.0019258566733200044
n_charged,0.0012812120091973882,0.0028066968904891967,0.005866965569578417,0.006160750950009326,0.0052907300658930675,0.0011233071777055018,0.005320426444793403,0.00390631237009608,0.0027436191687720047,0.0033304703549130324
n_hphob_clusters,0.00019002389879610603,0.004351189520312983,0.0015644201720677372,0.0020068839281867277,0.0011622957207333266,0.00046804928977305343,0.0013257995532925664,0.0003670123093371778,0.0002495604085639636,0.0030481041888858083
n_hydrophobic,0.0024017873831674334,0.01803806293613817,0.019285786866334902,0.014030616173687432,0.00421194752905387,0.005864627046925163,0.007641442972560849,0.005396503815889229,0.004702881543686934,0.007959277323077387
n_hydrophobic_noA,0.004117485965403376,0.02557920732787077,0.026956081842309017,0.017737602670507436,0.010987821105529741,0.0014928776694017316,0.012607469544397173,0.01400507501811716,0.009077950946841324,0.02563691161366668
n_polar_core,0.0,6.505604967538756e-05,0.00017257393318218797,0.0006662009475533902,0.00010722714790777627,0.0,0.0,0.0,2.0300685670951877e-06,5.889962847827052e-05
n_res,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nearest_chymo_cut_to_Cterm,0.0017655818179417703,0.0017467656961695313,0.003675334839523346,0.007887830045163887,0.004576896113231487,0.0016466297944692184,0.003029941045871488,0.004422609584055423,0.0026879611908032044,0.002491449198938237
nearest_chymo_cut_to_Nterm,0.0029787405655208846,0.0037259810466964993,0.005331074073213702,0.006733300252182392,0.004022470195203069,0.001311093284366393,0.002920119355148656,0.00420265366182758,0.0020432690885800473,0.0041688792922136035
nearest_chymo_cut_to_term,0.0022236979776775827,0.0036113591361915513,0.005149766878206118,0.007415770247510207,0.004180131036998849,0.002838707828951023,0.004478472847514691,0.004159116105610732,0.00388546556657082,0.004954474866151062
nearest_tryp_cut_to_Cterm,2.2823933030512285e-05,0.003634908547875758,0.0010803461906674905,0.0022601864540008885,0.0009649669584604262,0.0002820482262946368,0.0003902415096524786,0.00013309843898657922,0.00024986576377908516,0.0008252210515520404
nearest_tryp_cut_to_Nterm,0.004517613558277825,0.004036397674598375,0.0026982154976593203,0.0037375743897865624,0.004197868792735416,0.0009102981252095805,0.003982261486730785,0.00043489627764873185,0.0008504639584126726,0.003605275848011001
nearest_tryp_cut_to_term,2.6576382183027627e-05,0.003150470494108475,0.0012180593044571258,0.0015379306489089908,0.0018222653248891317,0.001094156325957156,0.0005831194139820769,0.0003249505638691278,0.0007494409627835908,0.0010685842275244544
net_atr_net_sol_per_res,0.03081442666932645,0.01763207675684103,0.019885215320302303,0.021904413333558904,0.02122613914216676,0.006151425918901027,0.02280385160287904,0.03429140191486265,0.031095365332960204,0.02688306517619397
net_atr_per_res,0.016195487335541454,0.014874456583260984,0.011646623119797419,0.014914683887710474,0.01908588184940728,0.010281065413694694,0.012480224499768834,0.015364542389533263,0.01367510085139383,0.01712442626339687
net_sol_per_res,0.0012814784533267249,0.0037185585195679436,0.004394499726631887,0.009821028893971453,0.0036659758327574777,0.00022438126561545534,0.004039983355727104,0.002232921777550839,0.0016118291453300585,0.003863311517992846
netcharge,0.0041671411951242614,0.011839641911766103,0.013370264028465109,0.011019417596731189,0.01480399012013036,0.023309164318845405,0.009520208875849898,0.0171602636671958,0.006901446762290664,0.0200668800490341
nres_helix,0.0007515142439594002,0.001228076903441936,0.00265178997637802,0.0051503827075141005,0.0029657698764283327,7.769779454622612e-05,0.0010228959430083507,0.0011509365339245092,0.000409693541444469,0.0010494224563443396
nres_loop,0.00018020005595314418,0.000775352086686399,0.0008602926863319764,0.0014015202925221422,0.0017670408964059275,0.00011100885108418208,0.0005824202094237338,0.00018580285251639412,0.0003026830329896497,0.0007010785933416131
nres_sheet,0.00043144019884050266,0.0003442631966382889,0.00124043244690074,0.002782025536759563,0.0016658650148587697,0.001572340244897938,0.0005009008163303267,0.0021510057473337627,0.0015587435827489758,0.0006645539203498377
omega,0.006012826525941494,0.005314228067980831,0.004146048990816418,0.005631488878468132,0.006975583524616231,0.003128603722864155,0.004699837985733069,0.0026407575814456205,0.002383621091134766,0.006147636950122571
one_core_each,0.00010301841550015999,0.0001683233721374651,0.0007962823505438257,0.000994042744159134,0.0008225330900465634,0.0,0.0003300162859813628,0.00022381732589386914,0.00021405442144811147,0.00010835162070438552
p_aa_pp,0.002319354643532821,0.006130053390945243,0.005094200479186686,0.009622016420206925,0.005879055241850595,0.0019393093853965486,0.004111495310918943,0.0019857841864170766,0.0017661184594292413,0.008900188919110973
pack,0.02047228361392302,0.0026117434899484452,0.00943076368562648,0.00561300302146773,0.005412434812546511,0.01273464453845503,0.0028092515415810235,0.006135045709411584,0.007428590229881394,0.0030925990385696073
percent_core_SASA,0.00025684256407746005,0.0035346752973509214,0.0015667173556049286,0.0026575872213030318,0.003431927844197818,0.00019795170003705946,0.0018394954912990557,0.0005577501468761829,0.0007904371445307761,0.0028154821304656854
percent_core_SCN,0.0003913711956409966,0.001060311024780923,0.0011880769939673088,0.0031806711762668236,0.0023034278249111076,0.00012520684417032107,0.0010670703940007568,0.0015897364800175119,0.0010314638391033125,0.0004897772870299591
pro_close,0.003777830632913045,0.0013678761496919748,0.005807945203197731,0.004462667042743039,0.00443107086149054,0.0023206098375472156,0.005517360368971304,0.0024302383755586397,0.0021270057320283255,0.0026362589393886613
rama_prepro,0.005778935178900535,0.004691756228411757,0.005655390120571881,0.006267170175516208,0.007949960920075553,0.006202755418028662,0.00692156621356404,0.004287514565071213,0.004713448690126011,0.0027488209820495605
ref,0.001563334081021896,0.0036899129480416257,0.006612069269100015,0.010085672657258482,0.0045191877145384545,0.002953073426192725,0.003314388939026346,0.0022045475459751347,0.0022625138988205925,0.0061164773200725
res_count_core_SASA,0.00040826281114374674,0.0031332088724864565,0.0015810085139136931,0.0031750042675620198,0.003629735769765315,0.00037161068969627896,0.002285047382612324,0.0006313606139160395,0.00036775324186821015,0.0038442273878666294
res_count_core_SCN,0.0004238180805267168,0.0010795329916794413,0.0019108660071733591,0.003214688738622145,0.0017230306397772698,0.0,0.0012093305029078913,0.0015518663910112673,0.0008199822765221823,0.0009397756165696518
score_per_res,0.015657424303710536,0.016293652587369197,0.011860982628337199,0.015904284125128027,0.01634050817186776,0.0017991374943691818,0.024385751762611933,0.016639863906751057,0.019203144027259856,0.020922852089817204
ss_contributes_core,0.0,0.0002554946593074869,0.0003443569379744414,0.0017428089122629622,9.604939928936298e-05,0.0,0.00036505758925951896,0.0,0.0,0.00047935464003001773
ss_sc,0.004290277235224511,0.005666791159266331,0.007357583975419571,0.010807165484151188,0.006476531660215719,0.0025538822244029835,0.004020992866557113,0.002950986268068529,0.0040940320949618214,0.0048439369003084294
sum_best_frags,0.005305580034814924,0.011288138642390989,0.00979764226470223,0.019369522039848232,0.01616048852683318,0.0034263380596255034,0.013708546338316231,0.007528998917198482,0.010775621414832643,0.01039375842239034
total_score,0.01958015082188425,0.014570590051533312,0.011964540101586369,0.01748790745300092,0.018123135644848958,0.0013339214618913484,0.021389230301887545,0.01660683369996469,0.02125453919709261,0.015498525439152443
tryp_cut_sites,0.006176381674410147,0.0038710332727906675,0.010717490977401994,0.006059066523822003,0.011734181320275497,0.0035286459369460424,0.015522109711370476,0.009111916543519616,0.009252501132481243,0.008495920827052946
two_core_each,0.0,0.0005351055322024454,0.0010039884505842153,0.0015780939079966417,0.0010689065812485583,2.8510933852604495e-05,0.0005310818726065635,0.0003408136712561564,0.0002160235776720462,0.0004648130515287799
worst6frags,0.002669016761208027,0.0041687266926642985,0.0070344016452445444,0.011010378267016643,0.011560724486491052,0.002576392200407364,0.007739936975427399,0.003160017770125029,0.006581581644134126,0.01252996664191245
worstfrag,0.0025389976033399065,0.006585164252234581,0.00905414357429394,0.01005096426268722,0.008437863058306152,0.002777514568614584,0.005452797402396499,0.002523287494723854,0.0074343290963899385,0.008280989358965317
